C01 TITLE: 30-minute meteorological data 
C02 FILE NAME: cmn644n00.isac.xx.xx.met.nl.ev2011.dat 
C03 DATA FORMAT: Version 1.1
C04 TOTAL LINES: 17552
C05 HEADER LINES: 32
C06 DATA VERSION: 201312
C07 STATION NAME: Monte Cimone
C08 STATION CATEGORY: Global
C09
C10 COUNTRY/TERRITORY: Italy
C11 CONTRIBUTOR: ISAC
C12 LATITUDE: 44.18
C13 LONGITUDE: 10.7
C14 ALTITUDE: 2165
C15
C16
C17
C18 PARAMETER: WD WS RH AP AT
C19 COVERING PERIOD: 2011-01-01 2011-12-31
C20 TIME INTERVAL: 30 minutes
C21 MEASUREMENT UNIT: deg m/s % hPa Celsius 
C22
C23
C24 TIME ZONE: Local time UTC+1
C25
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:  
C31
DATE  TIME    WD    WS    RH     AP    AT
2011-04-10 09:45  62.0  10.1  41.8  792.0   8.5 
2011-04-10 10:15  57.0  10.0  38.8  792.0   9.0 
2011-04-10 10:45  52.0   9.6  39.5  792.0   9.4 
2011-04-10 11:15  45.0   7.1  41.9  792.1  10.0 
2011-04-10 11:45  51.0   6.9  43.2  792.1  10.4 
2011-04-10 12:15  41.0   7.0  44.6  792.0  10.7 
2011-04-10 12:45  35.0   5.8  41.7  792.0  11.0 
2011-04-10 13:15  19.0   3.6  44.0  792.1  11.8 
2011-04-10 13:45  19.0   3.7  42.4  791.9  12.5 
2011-04-10 14:15  18.0   3.6  44.3  791.8  12.4 
2011-04-10 14:45  13.0   4.1  45.9  791.5  12.1 
2011-04-10 15:15  15.0   3.9  40.6  791.6  12.0 
2011-04-10 15:45  16.0   3.6  36.6  791.5  12.0 
2011-04-10 16:15  10.0   3.4  38.5  791.4  11.5 
2011-04-10 16:45  16.0   5.0  36.0  791.3  10.6 
2011-04-10 17:15   5.0   4.0  37.1  791.4   9.9 
2011-04-10 17:45   1.0   5.0  37.2  791.5   8.8 
2011-04-10 18:15 357.0   5.6  39.5  791.6   7.9 
2011-04-10 18:45   2.0   5.7  36.5  791.9   7.2 
2011-04-10 19:15 353.0   4.5  36.7  792.2   6.8 
2011-04-10 19:45  18.0   5.1  31.1  792.4   6.9 
2011-04-10 20:15  13.0   6.6  31.4  792.5   7.0 
2011-04-10 20:45 359.0   5.0  32.8  792.7   7.1 
2011-04-10 21:15   4.0   5.1  37.7  792.9   7.1 
2011-04-10 21:45 357.0   4.7  39.5  793.0   6.9 
2011-04-10 22:15 350.0   4.0  38.9  793.2   6.8 
2011-04-10 22:45 287.0   3.8  41.3  793.3   6.8 
2011-04-10 23:15 293.0   3.7  41.9  793.4   6.8 
2011-04-10 23:45 291.0   2.9  40.8  793.5   6.9 
2011-04-11 00:15  20.0   3.6  40.7  793.4   6.9 
2011-04-11 00:45 331.0   3.0  38.8  793.5   6.7 
2011-04-11 01:15  19.0   4.9  40.5  793.5   6.6 
2011-04-11 01:45  17.0   6.3  37.5  793.4   6.4 
2011-04-11 02:15  20.0   4.9  38.7  793.3   6.1 
2011-04-11 02:45 351.0   3.2  45.3  793.3   5.6 
2011-04-11 03:15  12.0   5.3  48.4  793.3   5.1 
2011-04-11 03:45  38.0   6.4  61.4  793.5   4.6 
2011-04-11 04:15  23.0   4.5  51.4  793.5   4.4 
2011-04-11 04:45  11.0   4.1  55.6  793.6   4.9 
2011-04-11 05:15   8.0   3.6  56.4  793.6   5.5 
2011-04-11 05:45 358.0   2.3  55.7  793.7   5.8 
2011-04-11 06:15  13.0   3.1  57.2  793.9   5.7 
2011-04-11 06:45  14.0   4.3  58.0  794.0   5.8 
2011-04-11 07:15  15.0   3.6  55.2  794.2   6.3 
2011-04-11 07:45  16.0   3.1  47.8  794.2   6.8 
2011-04-11 08:15  46.0   2.0  46.5  794.3   7.4 
2011-04-11 08:45 107.0   2.2  46.5  794.3   7.9 
2011-04-11 09:15 103.0   2.6  45.2  794.4   8.5 
2011-04-11 09:45 162.0   2.5  43.4  794.4   9.2 
2011-04-11 10:15 258.0   2.4  42.7  794.5   9.8 
2011-04-11 10:45  48.0   2.7  42.1  794.6  10.4 
2011-04-11 11:15  17.0   2.7  40.0  794.5  11.2 
2011-04-11 11:45  20.0   2.3  39.4  794.4  11.5 
2011-04-11 12:15  12.0   3.0  39.1  794.2  11.8 
2011-04-11 12:45  18.0   2.1  39.1  794.0  12.3 
2011-04-11 13:15  21.0   2.6  40.3  793.9  11.9 
2011-04-11 13:45  55.0   3.3  44.7  793.9  11.1 
2011-04-11 14:15  64.0   4.3  53.2  793.7  10.2 
2011-04-11 14:45  34.0   3.7  57.6  793.6   9.9 
2011-04-11 15:15  64.0   4.5  59.8  793.4   9.4 
2011-04-11 15:45  38.0   2.0  60.4  793.4   9.2 
2011-04-11 16:15 134.0   1.7  58.7  793.4   9.6 
2011-04-11 16:45  53.0   1.6  59.9  793.3   9.5 
2011-04-11 17:15  52.0   1.9  62.4  793.1   9.3 
2011-04-11 17:45 301.0   2.9  62.3  793.1   8.8 
2011-04-11 18:15 232.0   4.0  62.6  793.0   8.1 
2011-04-11 18:45 242.0   5.0  62.0  793.2   6.7 
2011-04-11 19:15 235.0   6.4  63.0  793.3   5.8 
2011-04-11 19:45 242.0   6.0  62.0  793.5   5.6 
2011-04-11 20:15 260.0   6.3  59.9  793.7   5.6 
2011-04-11 20:45 281.0   7.4  58.9  793.8   6.0 
2011-04-11 21:15 277.0   7.0  59.2  793.8   6.1 
2011-04-11 21:45 273.0   6.6  60.0  793.8   6.0 
2011-04-11 22:15 267.0   6.8  60.2  793.7   5.8 
2011-04-11 22:45 276.0   8.3  56.9  793.6   5.7 
2011-04-11 23:15 280.0   8.9  55.9  793.5   5.7 
2011-04-11 23:45 277.0   9.1  56.6  793.3   5.5 
2011-04-12 00:15 282.0  10.0  58.9  793.2   5.4 
2011-04-12 00:45 292.0  10.1  62.4  793.0   5.4 
2011-04-12 01:15 296.0  10.2  62.1  792.8   5.5 
2011-04-12 01:45 296.0  10.2  63.4  792.5   5.5 
2011-04-12 02:15 301.0  11.3  70.5  792.3   5.3 
2011-04-12 02:45 303.0  12.0  68.3  792.2   5.1 
2011-04-12 03:15 296.0  11.2  62.9  792.1   5.1 
2011-04-12 03:45 299.0  11.4  63.0  791.9   5.2 
2011-04-12 04:15 305.0  11.1  66.7  791.7   4.9 
2011-04-12 04:45 299.0  10.5  70.0  791.6   4.6 
2011-04-12 05:15 306.0  11.0  67.3  791.5   4.7 
2011-04-12 05:45 304.0  10.1  69.8  791.6   4.7 
2011-04-12 06:15 310.0   9.1  67.2  791.5   4.9 
2011-04-12 06:45 306.0   9.0  62.6  791.5   5.2 
2011-04-12 07:15 296.0   9.5  58.0  791.6   5.5 
2011-04-12 07:45 295.0   8.9  50.3  791.4   6.2 
2011-04-12 08:15 293.0   9.7  45.6  791.3   6.7 
2011-04-12 08:45 297.0   9.8  38.8  791.2   7.2 
2011-04-12 09:15 296.0   8.7  40.8  791.2   7.8 
2011-04-12 09:45 302.0   8.0  44.0  791.2   8.0 
2011-04-12 10:15 298.0   9.4  41.0  791.3   8.2 
2011-04-12 10:45 302.0  10.0  44.2  791.0   8.4 
2011-04-12 11:15 299.0   6.2  44.3  790.7   9.7 
2011-04-12 11:45 298.0   4.5  42.7  790.4  11.0 
2011-04-12 12:15 233.0   4.7  43.6  790.0  10.9 
2011-04-12 12:45 241.0   4.3  44.5  789.7  10.6 
2011-04-12 13:15 230.0   6.7  44.0  789.4  10.5 
2011-04-12 13:45 221.0   7.0  45.4  789.0  10.9 
2011-04-12 14:15 240.0   8.9  48.3  788.5   9.8 
2011-04-12 14:45 227.0  10.0  50.8  788.1   9.6 
2011-04-12 15:15 225.0  10.7  59.2  787.7   9.1 
2011-04-12 15:45 222.0  11.6  57.3  787.2   8.8 
2011-04-12 16:15 209.0  11.4  55.8  786.9   8.1 
2011-04-12 16:45 209.0   9.9  67.3  786.7   6.9 
2011-04-12 17:15 217.0  12.3  73.9  786.3   5.6 
2011-04-12 17:45 225.0  14.0  72.1  785.9   4.8 
2011-04-12 18:15 214.0  13.4  69.2  786.0   4.4 
2011-04-12 18:45 217.0  13.6  70.4  785.9   3.8 
2011-04-12 19:15 218.0  13.3  67.4  786.0   3.5 
2011-04-12 19:45 221.0  12.7  67.7  786.2   3.5 
2011-04-12 20:15 218.0  12.8  68.5  786.2   3.8 
2011-04-12 20:45 235.0  13.4  66.7  786.1   4.4 
2011-04-12 21:15 281.0  14.7  69.6  786.1   4.7 
2011-04-12 21:45 311.0  15.7  82.6  785.9   3.7 
2011-04-12 22:15 325.0  15.5  91.1  785.7   3.2 
2011-04-12 22:45 348.0  12.8  87.7  785.6   2.9 
2011-04-12 23:15   2.0   8.5  88.8  785.8   2.5 
2011-04-12 23:45  31.0   6.9  98.2  785.7   2.0 
2011-04-13 00:15 242.0   5.1  98.9  785.6   1.4 
2011-04-13 00:45   4.0   8.9  99.0  785.4   1.0 
2011-04-13 01:15  16.0  16.4  98.8  785.1   0.1 
2011-04-13 01:45  28.0  27.2  98.9  784.8  -0.7 
2011-04-13 02:15  33.0  23.7  98.0  784.5  -2.0 
2011-04-13 02:45   4.0  11.4  98.0  784.1  -2.6 
2011-04-13 03:15  11.0  11.4  98.0  784.2  -3.4 
2011-04-13 03:45  20.0  12.1  98.0  784.2  -3.6 
2011-04-13 04:15  15.0  11.8  98.0  784.0  -3.9 
2011-04-13 04:45  19.0  12.4  98.0  783.7  -4.2 
2011-04-13 05:15  16.0  12.1  98.0  783.8  -4.5 
2011-04-13 05:45  18.0   9.6  97.8  784.8  -4.6 
2011-04-13 06:15  19.0   9.7  98.0  785.5  -4.2 
2011-04-13 06:45  39.0  26.6  98.0  785.4  -4.0 
2011-04-13 07:15  40.0  21.6  98.0  785.0  -4.6 
2011-04-13 07:45  39.0  20.3  98.0  785.4  -4.6 
2011-04-13 08:15  41.0  18.2  98.0  785.7  -4.4 
2011-04-13 08:45  32.0  13.8  98.0  786.3  -4.1 
2011-04-13 09:15  26.0  10.7  98.0  786.9  -3.8 
2011-04-13 09:45  30.0   9.4  98.0  787.5  -3.7 
2011-04-13 10:15  17.0   6.0  97.9  787.8  -3.1 
2011-04-13 10:45  17.0   5.8  97.1  787.9  -2.3 
2011-04-13 11:15  15.0   5.1  95.3  788.0  -1.9 
2011-04-13 11:45  10.0   3.7  93.1  787.8  -1.3 
2011-04-13 12:15   7.0   4.3  84.3  787.7  -0.5 
2011-04-13 12:45 356.0   5.2  77.5  787.4   0.4 
2011-04-13 13:15 351.0   5.6  66.1  787.3   0.6 
2011-04-13 13:45 359.0   4.6  60.1  787.2   0.8 
2011-04-13 14:15 336.0   5.1  58.2  787.1   0.8 
2011-04-13 14:45 336.0   5.8  57.1  786.9   0.9 
2011-04-13 15:15 330.0   6.4  54.1  786.9   0.6 
2011-04-13 15:45 327.0   6.1  52.1  786.8   1.0 
2011-04-13 16:15 327.0   5.9  51.6  786.8   0.7 
2011-04-13 16:45 322.0   6.2  51.2  786.7   0.5 
2011-04-13 17:15 299.0   9.0  54.0  786.9  -0.4 
2011-04-13 17:45 310.0   8.8  60.7  787.2  -1.2 
2011-04-13 18:15 312.0   8.6  63.9  787.4  -1.8 
2011-04-13 18:45 322.0   8.3  62.6  787.4  -2.1 
2011-04-13 19:15 331.0   9.5  45.3  787.5  -2.2 
2011-04-13 19:45 329.0   8.6  41.3  787.8  -2.0 
2011-04-13 20:15 318.0   8.7  44.6  788.0  -2.1 
2011-04-13 20:45 312.0   9.1  37.7  788.3  -2.4 
2011-04-13 21:15 320.0   7.4  35.9  788.4  -2.3 
2011-04-13 21:45 321.0   5.9  34.6  788.4  -2.1 
2011-04-13 22:15 305.0   5.5  36.6  788.5  -1.9 
2011-04-13 22:45 264.0   4.4  37.0  788.6  -2.2 
2011-04-13 23:15 262.0   4.5  37.8  788.5  -2.3 
2011-04-13 23:45 294.0   5.4  32.9  788.4  -2.1 
2011-04-14 00:15 287.0   6.0  33.0  788.2  -2.1 
2011-04-14 00:45 283.0   5.9  37.8  788.0  -2.2 
2011-04-14 01:15 283.0   6.3  41.4  787.7  -2.4 
2011-04-14 01:45 288.0   7.7  40.2  787.5  -2.5 
2011-04-14 02:15 278.0   7.2  46.2  787.2  -2.5 
2011-04-14 02:45 270.0   6.9  53.8  787.0  -2.8 
2011-04-14 03:15 254.0   8.0  63.7  786.8  -3.1 
2011-04-14 03:45 247.0   9.2  64.6  786.7  -3.0 
2011-04-14 04:15 249.0   8.5  64.8  786.5  -2.9 
2011-04-14 04:45 243.0   9.1  63.0  786.4  -2.9 
2011-04-14 05:15 240.0   9.1  59.8  786.3  -2.9 
2011-04-14 05:45 232.0   8.6  62.0  786.4  -3.0 
2011-04-14 06:15 227.0   8.8  66.6  786.3  -3.3 
2011-04-14 06:45 227.0   8.9  67.4  786.3  -3.1 
2011-04-14 07:15 232.0   9.8  68.9  786.4  -3.0 
2011-04-14 07:45 226.0   9.4  65.0  786.4  -2.6 
2011-04-14 08:15 214.0   8.6  73.8  786.5  -2.5 
2011-04-14 08:45 218.0   7.0  84.8  786.6  -2.7 
2011-04-14 09:15 221.0   4.7  87.2  786.7  -2.7 
2011-04-14 09:45 203.0   5.3  97.8  786.8  -2.7 
2011-04-14 10:15 206.0   9.1  98.0  786.7  -3.3 
2011-04-14 10:45 206.0  11.4  98.0  786.7  -3.8 
2011-04-14 11:15 202.0  11.8  98.0  786.6  -3.7 
2011-04-14 11:45 204.0   8.8  98.0  786.4  -3.6 
2011-04-14 12:15 201.0   8.1  98.0  786.2  -3.7 
2011-04-14 12:45 199.0   6.4  98.0  786.0  -3.5 
2011-04-14 13:15 200.0   7.3  98.0  785.8  -3.5 
2011-04-14 13:45 205.0   8.5  98.0  785.6  -3.3 
2011-04-14 14:15 200.0   7.7  98.0  785.2  -3.2 
2011-04-14 14:45 199.0   8.1  98.0  784.8  -3.2 
2011-04-14 15:15 189.0   6.5  98.0  784.4  -2.9 
2011-04-14 15:45 178.0   8.4  98.0  784.0  -3.5 
2011-04-14 16:15 184.0   8.0  98.0  784.0  -3.1 
2011-04-14 16:45 182.0   6.8  98.0  784.1  -2.9 
2011-04-14 17:15 177.0   8.0  98.0  784.1  -3.4 
2011-04-14 17:45 178.0   8.0  98.0  784.1  -3.6 
2011-04-14 18:15 182.0   8.3  98.0  784.1  -3.6 
2011-04-14 18:45 184.0   8.0  98.0  784.1  -3.6 
2011-04-14 19:15 186.0   5.6  98.0  784.3  -3.6 
2011-04-14 19:45 190.0   6.6  98.0  784.4  -3.4 
2011-04-14 20:15 188.0   4.8  98.0  784.6  -3.3 
2011-04-14 20:45 183.0   4.2  98.0  784.6  -3.3 
2011-04-14 21:15 176.0   4.4  98.0  784.5  -3.3 
2011-04-14 21:45 147.0   4.6  98.0  784.4  -3.1 
2011-04-14 22:15 127.0   6.0  98.0  784.2  -3.0 
2011-04-14 22:45 121.0   6.3  98.0  784.3  -3.0 
2011-04-14 23:15 116.0   6.6  98.0  784.2  -2.9 
2011-04-14 23:45 109.0   1.9  98.0  784.2  -2.6 
2011-04-15 00:15 123.0   4.7  98.0  784.1  -2.5 
2011-04-15 00:45 135.0   3.8  98.0  784.0  -2.4 
2011-04-15 01:15 142.0   4.3  98.0  783.9  -2.5 
2011-04-15 01:45 130.0   6.7  98.0  783.7  -3.0 
2011-04-15 02:15 105.0   7.7  98.0  783.6  -3.2 
2011-04-15 02:45  93.0   7.2  98.0  783.5  -3.6 
2011-04-15 03:15  69.0   8.5  98.0  783.4  -4.0 
2011-04-15 03:45  60.0   8.8  98.0  783.3  -4.3 
2011-04-15 04:15  65.0  15.2  98.0  783.0  -4.6 
2011-04-15 04:45  69.0  23.2  98.0  782.8  -5.0 
2011-04-15 05:15  76.0  22.8  98.0  782.9  -5.0 
2011-04-15 05:45  75.0  22.2  98.0  783.0  -5.0 
2011-04-15 06:15  67.0  23.0  98.0  782.9  -5.0 
2011-04-15 06:45  64.0  26.0  98.0  782.8  -5.1 
2011-04-15 07:15  57.0  32.7  98.0  782.4  -5.1 
2011-04-15 07:45 -99.9 -99.9  98.0  782.3  -5.0 
2011-04-15 08:15 -99.9 -99.9  98.0  782.4  -5.0 
2011-04-15 08:45 -99.9 -99.9  98.0  782.8  -4.8 
2011-04-15 09:15 -99.9 -99.9  98.0  782.9  -4.7 
2011-04-15 09:45 -99.9 -99.9  98.8  783.1  -4.7 
2011-04-15 10:15 -99.9 -99.9  98.0  783.3  -4.5 
2011-04-15 10:45 -99.9 -99.9  98.0  783.5  -4.4 
2011-04-15 11:15 -99.9 -99.9  98.0  784.1  -4.0 
2011-04-15 11:45 -99.9 -99.9  98.0  784.1  -3.6 
2011-04-15 12:15 -99.9 -99.9  98.0  783.9  -3.3 
2011-04-15 12:45 -99.9 -99.9  98.0  784.2  -3.1 
2011-04-15 13:15  43.0  27.7  98.0  784.3  -2.9 
2011-04-15 13:45 -99.9 -99.9  98.0  783.6  -3.0 
2011-04-15 14:15  60.0  29.2  98.0  783.7  -3.3 
2011-04-15 14:45  62.0  29.6  98.0  784.1  -3.4 
2011-04-15 15:15  62.0  29.4  98.0  784.5  -3.1 
2011-04-15 15:45  61.0  35.0  98.0  784.3  -2.8 
2011-04-15 16:15  67.0  28.6  98.0  784.5  -2.7 
2011-04-15 16:45  46.0  22.2  98.0  784.8  -2.5 
2011-04-15 17:15  38.0  24.1  98.0  784.3  -2.6 
2011-04-15 17:45  38.0  25.8  98.0  784.4  -2.6 
2011-04-15 18:15  41.0  24.8  98.0  784.3  -2.8 
2011-04-15 18:45  40.0  31.5  98.0  784.5  -3.0 
2011-04-15 19:15  40.0  28.8  98.0  784.5  -2.9 
2011-04-15 19:45  40.0  26.5  98.0  784.4  -3.2 
2011-04-15 20:15  41.0  25.4  98.0  784.5  -3.4 
2011-04-15 20:45  40.0  25.1  98.0  784.3  -3.6 
2011-04-15 21:15  44.0  22.2  98.0  784.6  -3.7 
2011-04-15 21:45  54.0  22.9  98.0  784.9  -3.9 
2011-04-15 22:15  51.0  26.0  98.0  785.0  -3.9 
2011-04-15 22:45  46.0  27.2  98.0  785.0  -3.8 
2011-04-15 23:15  52.0  27.8  98.0  785.1  -3.8 
2011-04-15 23:45  57.0  25.4  98.0  785.4  -3.7 
2011-04-16 00:15  52.0  26.3  98.0  785.5  -3.7 
2011-04-16 00:45  51.0  27.7  98.0  785.4  -3.6 
2011-04-16 01:15  42.0  25.9  98.0  785.7  -3.4 
2011-04-16 01:45  37.0  21.0  98.0  785.9  -3.0 
2011-04-16 02:15  33.0  18.3  98.0  785.9  -2.8 
2011-04-16 02:45  34.0  17.9  98.0  786.0  -2.6 
2011-04-16 03:15  28.0  14.3  98.0  786.1  -2.3 
2011-04-16 03:45  23.0   9.7  98.0  786.1  -2.1 
2011-04-16 04:15  22.0   8.1  98.0  786.1  -2.0 
2011-04-16 04:45  20.0   7.1  98.0  785.9  -1.9 
2011-04-16 05:15  16.0   6.4  98.0  785.9  -1.9 
2011-04-16 05:45   5.0   6.2  98.0  786.2  -1.8 
2011-04-16 06:15   4.0   6.1  98.0  786.1  -1.7 
2011-04-16 06:45   6.0   6.5  98.0  786.0  -1.5 
2011-04-16 07:15   8.0   6.9  98.0  786.0  -1.2 
2011-04-16 07:45  16.0   7.2  98.0  786.3  -1.0 
2011-04-16 08:15  18.0   9.3  98.0  786.1  -0.8 
2011-04-16 08:45  19.0  11.3  98.0  786.2  -1.0 
2011-04-16 09:15  16.0   9.9  98.0  786.3  -1.0 
2011-04-16 09:45  16.0  10.9  98.0  786.4  -1.1 
2011-04-16 10:15  18.0  11.6  98.0  786.7  -1.1 
2011-04-16 10:45  13.0  10.2  98.0  786.9  -1.0 
2011-04-16 11:15  11.0   8.2  98.0  787.3  -0.7 
2011-04-16 11:45  11.0   7.0  98.0  787.3  -0.2 
2011-04-16 12:15   6.0   6.4  98.0  787.4   0.0 
2011-04-16 12:45  17.0   6.1  98.0  787.4   0.0 
2011-04-16 13:15   9.0   6.0  98.0  787.7  -0.1 
2011-04-16 13:45  14.0   5.7  98.0  788.1  -0.1 
2011-04-16 14:15   7.0   5.7  98.0  788.0  -0.2 
2011-04-16 14:45 217.0   5.9  98.0  787.9  -0.3 
2011-04-16 15:15 280.0   5.3  98.0  787.9  -0.3 
2011-04-16 15:45  14.0   5.8  98.0  787.6  -0.5 
2011-04-16 16:15  11.0   6.2  98.0  787.7  -0.8 
2011-04-16 16:45   8.0   6.2  98.0  787.9  -1.0 
2011-04-16 17:15   5.0   5.4  98.0  788.2  -1.0 
2011-04-16 17:45 246.0   5.5  98.0  788.2  -1.2 
2011-04-16 18:15 357.0   5.8  98.0  788.1  -1.4 
2011-04-16 18:45   9.0   6.0  98.0  788.2  -1.6 
2011-04-16 19:15  18.0   8.2  98.0  788.1  -1.9 
2011-04-16 19:45  23.0  11.0  98.0  788.3  -2.2 
2011-04-16 20:15  27.0  13.1  98.0  788.6  -2.4 
2011-04-16 20:45  28.0  14.6  98.0  788.4  -2.5 
2011-04-16 21:15  23.0  12.5  97.7  788.5  -2.6 
2011-04-16 21:45  22.0  11.2  97.9  788.8  -2.8 
2011-04-16 22:15  25.0  13.5  98.0  788.7  -2.8 
2011-04-16 22:45  34.0  18.6  98.0  788.8  -2.8 
2011-04-16 23:15  35.0  16.4  98.0  789.2  -2.7 
2011-04-16 23:45  33.0  15.3  98.0  789.3  -2.6 
2011-04-17 00:15  37.0  17.3  98.0  789.3  -2.6 
2011-04-17 00:45  32.0  15.1  98.0  789.6  -2.5 
2011-04-17 01:15  33.0  15.9  98.0  789.6  -2.3 
2011-04-17 01:45  36.0  19.3  98.0  789.0  -2.5 
2011-04-17 02:15  30.0  16.2  98.0  788.8  -2.7 
2011-04-17 02:45  22.0  10.2  98.0  788.8  -2.7 
2011-04-17 03:15  23.0  10.1  97.9  788.8  -2.6 
2011-04-17 03:45  23.0  11.8  98.0  788.7  -2.7 
2011-04-17 04:15  22.0   9.3  97.9  788.5  -2.9 
2011-04-17 04:45  20.0   8.8  97.4  788.6  -3.0 
2011-04-17 05:15  22.0  13.0  96.0  788.2  -3.4 
2011-04-17 05:45   9.0  10.2  97.4  788.5  -3.7 
2011-04-17 06:15  13.0  10.7  98.0  789.0  -3.4 
2011-04-17 06:45  13.0   9.8  97.8  789.4  -3.4 
2011-04-17 07:15  14.0   9.3  97.9  789.6  -3.3 
2011-04-17 07:45  11.0   8.8  98.0  790.0  -3.1 
2011-04-17 08:15  18.0  10.5  98.0  790.3  -2.9 
2011-04-17 08:45  20.0   9.6  98.0  790.6  -2.4 
2011-04-17 09:15  18.0   7.5  98.0  791.2  -1.8 
2011-04-17 09:45  10.0   7.5  98.0  791.5  -1.4 
2011-04-17 10:15  17.0   9.0  98.0  791.5  -0.9 
2011-04-17 10:45  23.0  11.7  98.0  791.2  -0.6 
2011-04-17 11:15  15.0   9.2  96.7  791.3  -0.7 
2011-04-17 11:45  16.0   7.7  96.4  791.5  -0.9 
2011-04-17 12:15  17.0   7.1  95.7  791.4  -0.9 
2011-04-17 12:45   8.0   5.7  94.0  791.6  -0.9 
2011-04-17 13:15   9.0   6.6  94.1  791.5  -1.1 
2011-04-17 13:45   9.0   7.0  96.0  791.4  -1.1 
2011-04-17 14:15   4.0   6.6  96.9  791.4  -1.2 
2011-04-17 14:45 358.0   6.4  97.8  791.3  -1.2 
2011-04-17 15:15   7.0   6.2  98.0  791.5  -1.4 
2011-04-17 15:45   8.0   5.9  97.4  791.4  -1.5 
2011-04-17 16:15   4.0   6.4  97.1  791.4  -1.4 
2011-04-17 16:45 336.0   4.8  96.0  791.5  -1.6 
2011-04-17 17:15 346.0   5.7  94.8  791.5  -1.5 
2011-04-17 17:45 234.0   4.8  93.5  791.7  -1.8 
2011-04-17 18:15 274.0   4.3  91.7  791.6  -2.1 
2011-04-17 18:45 316.0   5.2  91.8  791.5  -2.6 
2011-04-17 19:15   1.0   8.8  87.3  790.8  -3.1 
2011-04-17 19:45  13.0  11.5  85.6  790.5  -3.4 
2011-04-17 20:15  21.0  13.4  83.5  790.6  -3.4 
2011-04-17 20:45  25.0  14.4  81.1  791.0  -3.3 
2011-04-17 21:15  31.0  16.7  80.7  791.4  -3.5 
2011-04-17 21:45  38.0  18.7  81.9  791.5  -3.5 
2011-04-17 22:15  54.0  18.0  86.9  792.0  -3.6 
2011-04-17 22:45  69.0  17.8  89.6  792.4  -3.6 
2011-04-17 23:15  75.0  17.6  90.3  792.4  -3.5 
2011-04-17 23:45  77.0  17.7  87.3  792.5  -3.7 
2011-04-18 00:15  78.0  17.5  84.2  792.6  -3.9 
2011-04-18 00:45  80.0  17.8  87.1  792.6  -4.0 
2011-04-18 01:15  76.0  17.7  94.4  792.3  -3.9 
2011-04-18 01:45  70.0  17.3  96.0  792.1  -3.9 
2011-04-18 02:15  56.0  16.7  96.6  792.1  -4.0 
2011-04-18 02:45  45.0  16.0  96.7  792.2  -4.1 
2011-04-18 03:15  46.0  15.7  97.6  792.3  -4.2 
2011-04-18 03:45  41.0  15.7  94.6  792.4  -4.0 
2011-04-18 04:15  35.0  14.2  92.4  792.4  -3.9 
2011-04-18 04:45  29.0  13.3  92.8  792.0  -3.7 
2011-04-18 05:15  26.0  12.3  91.7  791.8  -3.6 
2011-04-18 05:45  22.0  11.0  91.9  791.9  -3.6 
2011-04-18 06:15  19.0  10.6  91.6  792.0  -3.3 
2011-04-18 06:45  14.0   9.8  91.7  792.2  -3.1 
2011-04-18 07:15  12.0   9.0  91.1  792.5  -2.9 
2011-04-18 07:45  12.0   8.7  90.6  792.5  -2.6 
2011-04-18 08:15 359.0   6.8  90.1  792.7  -2.5 
2011-04-18 08:45 349.0   5.8  90.1  792.8  -2.2 
2011-04-18 09:15 356.0   5.5  89.4  793.1  -1.7 
2011-04-18 09:45  23.0   9.9  88.7  792.9  -1.0 
2011-04-18 10:15  19.0   8.9  87.4  793.1  -0.4 
2011-04-18 10:45  24.0   9.6  87.0  792.9  -0.1 
2011-04-18 11:15  26.0   9.1  86.6  792.8   0.3 
2011-04-18 11:45  29.0   8.2  84.0  792.9   0.9 
2011-04-18 12:15   9.0   4.3  80.8  793.0   1.7 
2011-04-18 12:45  21.0   4.2  79.3  792.9   2.4 
2011-04-18 13:15  26.0   3.9  77.7  792.7   3.2 
2011-04-18 13:45  26.0   4.1  75.2  792.5   3.5 
2011-04-18 14:15 356.0   3.0  75.2  792.2   3.8 
2011-04-18 14:45  12.0   2.9  75.1  792.0   4.2 
2011-04-18 15:15  12.0   2.7  74.0  791.8   4.4 
2011-04-18 15:45  57.0   3.0  73.0  791.4   4.6 
2011-04-18 16:15  19.0   3.6  72.2  791.2   4.6 
2011-04-18 16:45  23.0   3.7  72.6  791.1   4.2 
2011-04-18 17:15  12.0   3.7  73.6  791.0   3.7 
2011-04-18 17:45  17.0   3.5  72.3  790.9   3.3 
2011-04-18 18:15  25.0   5.2  71.3  790.7   2.4 
2011-04-18 18:45  26.0   5.5  73.0  790.7   1.4 
2011-04-18 19:15  18.0   6.3  74.8  790.9   0.6 
2011-04-18 19:45  25.0   5.5  75.3  791.0   0.3 
2011-04-18 20:15 348.0   3.7  76.3  791.3   0.2 
2011-04-18 20:45 342.0   4.7  77.1  791.0   0.0 
2011-04-18 21:15   8.0   6.4  75.3  791.1  -0.4 
2011-04-18 21:45  20.0   7.4  66.2  791.1  -0.4 
2011-04-18 22:15  27.0   8.1  49.0  791.2  -0.3 
2011-04-18 22:45  34.0   8.7  29.8  791.2  -0.1 
